Order_ID,Order_Date,Year,Month,Quarter,Country,City,Product,Fuel_Type,Customer_Segment,Sales_Channel,Dealer,Salesperson,Quantity,Unit_Price,Gross_Sales,Discount_Pct,Discount_Amount,Sales,Cost,Profit,Profit_Margin_Pct,Tax_Rate_Pct,Tax,Shipping_Cost,Returns,Customer_Rating,Delivery_Days,Payment_Method
ORD202400030,2024-01-18 15:45:11.259382819,2024,1,Q1,Norway,Mumbai,Vintage Cars,Hybrid,Retail,Direct Sales,City Motors,Sofia,13,34900.48,453706.18,2.3,10435.24,443270.94,343495.4,99775.55,22.51,12.0,53192.51,10816.23,1,4.4,3,Bank Transfer
ORD202400031,2024-01-19 06:21:55.095913261,2024,1,Q1,Denmark,Madrid,Classic Cars,Hybrid,Retail,Distributor,AutoMax,Ananya,7,49760.76,348325.3,4.1,14281.34,334043.96,235609.31,98434.65,29.47,12.0,40085.28,11338.03,0,3.9,10,Finance
ORD202400032,2024-01-19 20:58:38.932443703,2024,1,Q1,India,Copenhagen,Vintage Cars,Hybrid,Retail,Dealer,AutoMax,Daniel,2,45100.83,90201.65,8.3,7486.74,82714.91,56433.68,26281.24,31.77,5.0,4135.75,2814.01,0,4.1,2,UPI
ORD202400033,2024-01-20 11:35:22.768974145,2024,1,Q1,Finland,Mumbai,Trucks and Buses,Electric,Fleet,Dealer,Global Auto,Vikram,13,35066.62,455866.07,0.6,2735.2,453130.87,377208.07,75922.8,16.76,10.0,45313.09,13959.25,0,3.1,2,Cash
ORD202400034,2024-01-21 02:12:06.605504587,2024,1,Q1,Singapore,New York,Trucks and Buses,Petrol,Corporate,Distributor,Speed Wheels,Priya,11,45780.51,503585.57,14.5,73019.91,430565.66,318659.31,111906.36,25.99,10.0,43056.57,6466.05,1,3.1,14,Finance
ORD202400035,2024-01-21 16:48:50.442035029,2024,1,Q1,Philippines,Oslo,Vintage Cars,Petrol,Fleet,Dealer,Prime Motors,Ananya,9,31873.88,286864.95,7.5,21514.87,265350.08,194046.06,71304.02,26.87,18.0,47763.01,13361.83,1,3.8,4,Cash
ORD202400036,2024-01-22 07:25:34.278565471,2024,1,Q1,Italy,Mumbai,Ships,Electric,Government,Online,AutoMax,Rahul,4,88540.03,354160.1,0.6,2124.96,352035.14,240164.74,111870.4,31.78,10.0,35203.51,15274.63,0,3.4,12,Bank Transfer
ORD202400037,2024-01-22 22:02:18.115095913,2024,1,Q1,Italy,Zurich,Trucks and Buses,Electric,Retail,Online,Speed Wheels,Ananya,2,59630.71,119261.43,7.5,8944.61,110316.82,99152.57,11164.25,10.12,5.0,5515.84,2816.09,1,3.6,11,Bank Transfer
ORD202400038,2024-01-23 12:39:01.951626355,2024,1,Q1,Austria,Oslo,Planes,Diesel,Corporate,Dealer,City Motors,Vikram,8,86171.73,689373.87,1.0,6893.74,682480.13,466266.61,216213.52,31.68,18.0,122846.42,31331.99,0,4.1,6,Bank Transfer
ORD202400039,2024-01-24 03:15:45.788156797,2024,1,Q1,Philippines,New York,Ships,Petrol,Fleet,Online,AutoMax,Ananya,12,83201.84,998422.11,0.4,3993.69,994428.42,798829.15,195599.28,19.67,18.0,178997.12,36202.07,0,4.3,15,Credit Card
ORD202400040,2024-01-24 17:52:29.624687239,2024,1,Q1,Austria,Rome,Vintage Cars,Electric,Fleet,Online,City Motors,Ananya,8,28137.98,225103.8,17.8,40068.48,185035.32,161300.25,23735.07,12.83,12.0,22204.24,2875.42,0,4.6,8,Finance
ORD202400041,2024-01-25 08:29:13.461217681,2024,1,Q1,Germany,Berlin,Ships,Hybrid,Retail,Online,Speed Wheels,Arun,4,167788.88,671155.51,5.4,36242.4,634913.11,561307.1,73606.01,11.59,8.0,50793.05,15602.56,1,4.0,4,Cash
ORD202400042,2024-01-25 23:05:57.297748123,2024,1,Q1,Finland,Toronto,Trains,Petrol,Corporate,Dealer,Elite Cars,Sofia,6,38301.04,229806.26,10.4,23899.85,205906.41,161078.73,44827.68,21.77,12.0,24708.77,8760.97,0,4.8,7,Finance
ORD202400043,2024-01-26 13:42:41.134278565,2024,1,Q1,Italy,Mumbai,Classic Cars,Petrol,Retail,Distributor,AutoMax,Meera,6,49878.73,299272.38,17.6,52671.94,246600.44,204552.73,42047.72,17.05,5.0,12330.02,8357.99,0,3.8,3,Credit Card
ORD202400044,2024-01-27 04:19:24.970809007,2024,1,Q1,Philippines,Oslo,Vintage Cars,Hybrid,Retail,Dealer,Prime Motors,Rahul,2,35517.41,71034.82,16.7,11862.81,59172.0,42480.35,16691.65,28.21,18.0,10650.96,2015.04,0,3.8,3,Bank Transfer
ORD202400045,2024-01-27 18:56:08.807339449,2024,1,Q1,Japan,Rome,Trucks and Buses,Diesel,Government,Online,City Motors,Sofia,10,73740.45,737404.49,8.4,61941.98,675462.51,504062.19,171400.32,25.38,12.0,81055.5,29150.36,0,4.4,8,Cash
ORD202400046,2024-01-28 09:32:52.643869891,2024,1,Q1,Denmark,Helsinki,Planes,Hybrid,Retail,Distributor,Global Auto,Karthik,9,70995.31,638957.82,16.8,107344.91,531612.91,473297.65,58315.26,10.97,8.0,42529.03,18640.08,0,4.1,12,Bank Transfer
ORD202400047,2024-01-29 00:09:36.480400333,2024,1,Q1,UK,Manila,Classic Cars,Hybrid,Retail,Dealer,City Motors,Sneha,2,69855.15,139710.3,15.9,22213.94,117496.37,82197.26,35299.11,30.04,8.0,9399.71,2473.69,0,4.9,11,UPI
ORD202400048,2024-01-29 14:46:20.316930775,2024,1,Q1,Germany,Manila,Classic Cars,Petrol,Fleet,Dealer,City Motors,Vikram,15,71611.45,1074171.8,11.4,122455.59,951716.22,827494.2,124222.02,13.05,5.0,47585.81,45427.61,0,4.5,9,Credit Card
ORD202400049,2024-01-30 05:23:04.153461217,2024,1,Q1,Australia,Zurich,Ships,Hybrid,Fleet,Dealer,Speed Wheels,Arun,2,82796.92,165593.84,9.0,14903.45,150690.4,128740.11,21950.28,14.57,5.0,7534.52,3218.0,0,4.0,15,Cash
ORD202400050,2024-01-30 19:59:47.989991659,2024,1,Q1,Spain,Paris,Motorcycles,Electric,Retail,Direct Sales,Elite Cars,Sneha,2,19754.91,39509.81,14.3,5649.9,33859.91,28313.25,5546.66,16.38,8.0,2708.79,1588.8,1,4.4,2,Cash
ORD202400051,2024-01-31 10:36:31.826522101,2024,1,Q1,Singapore,Brussels,Planes,Petrol,Corporate,Online,Global Auto,Priya,12,70927.0,851123.97,7.2,61280.93,789843.05,537527.09,252315.95,31.95,8.0,63187.44,31619.51,0,3.8,3,Cash
ORD202400052,2024-02-01 01:13:15.663052543,2024,2,Q1,Switzerland,Rome,Trains,Electric,Retail,Distributor,Prime Motors,Karthik,7,37449.31,262145.18,6.2,16253.0,245892.18,171507.67,74384.51,30.25,18.0,44260.59,6173.79,1,3.7,15,Credit Card
ORD202400053,2024-02-01 15:49:59.499582985,2024,2,Q1,Germany,New York,Vintage Cars,Hybrid,Government,Direct Sales,Prime Motors,Sofia,12,72529.58,870354.94,13.2,114886.85,755468.09,641091.53,114376.56,15.14,18.0,135984.26,25106.07,0,4.5,7,Bank Transfer
ORD202400054,2024-02-02 06:26:43.336113427,2024,2,Q1,India,Brussels,Motorcycles,Diesel,Retail,Online,AutoMax,Vikram,7,22583.82,158086.72,2.1,3319.82,154766.89,127158.87,27608.03,17.84,12.0,18572.03,6047.63,0,4.0,15,Bank Transfer
ORD202400055,2024-02-02 21:03:27.172643869,2024,2,Q1,India,Stockholm,Vintage Cars,Petrol,Corporate,Direct Sales,AutoMax,Sneha,5,45890.75,229453.75,3.1,7113.07,222340.68,167686.47,54654.21,24.58,10.0,22234.07,11479.08,0,3.9,13,Bank Transfer
ORD202400056,2024-02-03 11:40:11.009174311,2024,2,Q1,Denmark,Oslo,Classic Cars,Diesel,Retail,Online,Elite Cars,Meera,1,33840.68,33840.68,12.9,4365.45,29475.23,21989.94,7485.3,25.4,18.0,5305.54,800.12,1,4.4,14,Bank Transfer
ORD202400057,2024-02-04 02:16:54.845704754,2024,2,Q1,Japan,Rome,Vintage Cars,Hybrid,Corporate,Direct Sales,City Motors,Karthik,14,55156.33,772188.62,3.0,23165.66,749022.96,569593.07,179429.89,23.96,12.0,89882.76,17538.95,0,3.7,13,Bank Transfer
ORD202400058,2024-02-04 16:53:38.682235196,2024,2,Q1,Sweden,Madrid,Motorcycles,Electric,Retail,Online,Elite Cars,Vikram,2,18624.6,37249.2,9.0,3352.43,33896.77,29231.77,4665.0,13.76,12.0,4067.61,1585.26,0,2.7,13,UPI
ORD202400059,2024-02-05 07:30:22.518765638,2024,2,Q1,UK,Brussels,Trains,Petrol,Retail,Dealer,AutoMax,Karthik,8,71373.3,570986.44,14.5,82793.03,488193.4,347285.92,140907.48,28.86,10.0,48819.34,19235.19,0,4.9,5,UPI
ORD202400060,2024-02-05 22:07:06.355296080,2024,2,Q1,Switzerland,New York,Classic Cars,Diesel,Retail,Dealer,Elite Cars,Arun,4,42017.66,168070.65,14.0,23529.89,144540.76,126986.64,17554.12,12.14,18.0,26017.34,6756.95,0,4.3,11,Finance
ORD202400061,2024-02-06 12:43:50.191826522,2024,2,Q1,Switzerland,London,Trucks and Buses,Petrol,Fleet,Direct Sales,City Motors,Meera,3,43389.8,130169.39,8.1,10543.72,119625.67,102150.29,17475.38,14.61,10.0,11962.57,3550.72,0,3.8,11,Credit Card
ORD202400062,2024-02-07 03:20:34.028356964,2024,2,Q1,Denmark,Mumbai,Classic Cars,Petrol,Government,Dealer,Elite Cars,Meera,6,32777.39,196664.35,4.4,8653.23,188011.12,168151.08,19860.04,10.56,12.0,22561.33,4572.32,0,4.5,7,Credit Card
ORD202400063,2024-02-07 17:57:17.864887406,2024,2,Q1,Italy,Stockholm,Ships,Electric,Retail,Dealer,Elite Cars,Priya,14,87469.88,1224578.26,1.8,22042.41,1202535.85,1065531.08,137004.76,11.39,8.0,96202.87,65559.92,0,3.7,13,Bank Transfer
ORD202400064,2024-02-08 08:34:01.701417848,2024,2,Q1,France,Brussels,Vintage Cars,Petrol,Retail,Online,Global Auto,Sofia,11,57026.13,627287.48,17.8,111657.17,515630.31,360763.91,154866.4,30.03,12.0,61875.64,18919.84,0,4.2,5,Credit Card
ORD202400065,2024-02-08 23:10:45.537948290,2024,2,Q1,France,Paris,Vintage Cars,Petrol,Corporate,Online,Global Auto,Priya,14,50349.24,704889.4,12.4,87406.29,617483.11,533382.83,84100.28,13.62,10.0,61748.31,26867.25,0,5.0,4,UPI
ORD202400066,2024-02-09 13:47:29.374478732,2024,2,Q1,Singapore,Vienna,Trains,Petrol,Retail,Dealer,Prime Motors,Rahul,14,37417.46,523844.44,2.8,14667.64,509176.79,414925.66,94251.13,18.51,18.0,91651.82,20027.63,1,3.7,4,Finance
ORD202400067,2024-02-10 04:24:13.211009174,2024,2,Q1,Spain,Stockholm,Planes,Diesel,Corporate,Dealer,Elite Cars,Ananya,8,82924.7,663397.63,16.7,110787.4,552610.23,416682.06,135928.17,24.6,12.0,66313.23,13729.21,0,5.0,5,UPI
ORD202400068,2024-02-10 19:00:57.047539616,2024,2,Q1,Belgium,Sydney,Trains,Diesel,Retail,Online,Elite Cars,Rahul,12,28326.11,339913.35,4.2,14276.36,325636.99,265069.0,60567.99,18.6,10.0,32563.7,12022.2,1,4.4,13,Cash
ORD202400069,2024-02-11 09:37:40.884070058,2024,2,Q1,Italy,Sydney,Vintage Cars,Petrol,Corporate,Dealer,Global Auto,Sneha,3,56599.35,169798.05,16.9,28695.87,141102.18,99761.92,41340.26,29.3,12.0,16932.26,6538.88,1,4.8,8,Credit Card
ORD202400070,2024-02-12 00:14:24.720600500,2024,2,Q1,Spain,London,Vintage Cars,Petrol,Corporate,Direct Sales,Elite Cars,Vikram,12,38237.15,458845.83,6.3,28907.29,429938.55,369424.06,60514.48,14.08,18.0,77388.94,23260.12,0,3.6,4,UPI
ORD202400071,2024-02-12 14:51:08.557130942,2024,2,Q1,Sweden,Singapore,Trucks and Buses,Petrol,Retail,Dealer,Prime Motors,Vikram,8,60918.58,487348.67,3.7,18031.9,469316.77,404811.12,64505.65,13.74,10.0,46931.68,13559.44,0,3.4,12,UPI
ORD202400072,2024-02-13 05:27:52.393661384,2024,2,Q1,Finland,Rome,Planes,Petrol,Retail,Dealer,Elite Cars,Priya,12,85972.38,1031668.59,3.1,31981.73,999686.87,792960.96,206725.9,20.68,18.0,179943.64,45083.6,0,4.9,3,Bank Transfer
ORD202400073,2024-02-13 20:04:36.230191826,2024,2,Q1,India,Mumbai,Ships,Diesel,Corporate,Online,AutoMax,Ananya,4,110294.87,441179.47,14.1,62206.3,378973.16,283842.69,95130.48,25.1,10.0,37897.32,13276.0,1,5.0,10,Credit Card
ORD202400074,2024-02-14 10:41:20.066722268,2024,2,Q1,Philippines,London,Classic Cars,Hybrid,Retail,Dealer,City Motors,Karthik,6,34356.27,206137.62,14.2,29271.54,176866.07,140894.94,35971.13,20.34,10.0,17686.61,7217.25,0,4.5,10,Cash
ORD202400075,2024-02-15 01:18:03.903252710,2024,2,Q1,Belgium,Stockholm,Classic Cars,Petrol,Retail,Direct Sales,AutoMax,Daniel,2,61713.82,123427.64,11.7,14441.03,108986.61,78395.44,30591.17,28.07,8.0,8718.93,4193.29,0,3.4,7,Bank Transfer
ORD202400076,2024-02-15 15:54:47.739783152,2024,2,Q1,Spain,Stockholm,Motorcycles,Electric,Retail,Dealer,Speed Wheels,Rahul,1,17553.76,17553.76,2.3,403.74,17150.02,11759.02,5391.0,31.43,18.0,3087.0,876.99,0,4.8,2,Bank Transfer
ORD202400077,2024-02-16 06:31:31.576313594,2024,2,Q1,Denmark,Helsinki,Motorcycles,Diesel,Retail,Dealer,Prime Motors,Karthik,15,17146.41,257196.16,10.6,27262.79,229933.37,165750.56,64182.81,27.91,18.0,41388.01,11919.53,0,3.6,6,Credit Card
ORD202400078,2024-02-16 21:08:15.412844036,2024,2,Q1,Norway,Zurich,Motorcycles,Hybrid,Retail,Online,City Motors,Meera,10,12845.85,128458.48,13.0,16699.6,111758.87,85110.36,26648.51,23.84,10.0,11175.89,2449.51,0,4.0,12,UPI
ORD202400079,2024-02-17 11:44:59.249374478,2024,2,Q1,Australia,Vienna,Trains,Hybrid,Retail,Online,Global Auto,Priya,3,44094.26,132282.79,1.5,1984.24,130298.55,104384.46,25914.08,19.89,8.0,10423.88,4967.92,1,4.8,11,Cash
ORD202400080,2024-02-18 02:21:43.085904920,2024,2,Q1,Germany,New York,Trucks and Buses,Petrol,Corporate,Dealer,Elite Cars,Arun,7,102935.38,720547.64,5.3,38189.03,682358.62,569828.19,112530.43,16.49,18.0,122824.55,27397.62,0,3.6,15,Credit Card
ORD202400081,2024-02-18 16:58:26.922435362,2024,2,Q1,Belgium,Paris,Planes,Petrol,Retail,Direct Sales,AutoMax,Sofia,3,95508.71,286526.14,5.0,14326.31,272199.84,233131.71,39068.13,14.35,10.0,27219.98,11656.23,0,4.8,11,Credit Card
ORD202400082,2024-02-19 07:35:10.758965804,2024,2,Q1,Switzerland,New York,Vintage Cars,Petrol,Retail,Dealer,City Motors,Vikram,4,47319.11,189276.45,2.0,3785.53,185490.92,141507.54,43983.38,23.71,12.0,22258.91,4205.6,1,4.1,2,Credit Card
ORD202400083,2024-02-19 22:11:54.595496246,2024,2,Q1,France,Zurich,Ships,Electric,Retail,Dealer,Global Auto,Karthik,12,149628.06,1795536.69,12.2,219055.48,1576481.21,1135829.75,440651.46,27.95,18.0,283766.62,79884.78,0,3.4,11,Cash
ORD202400084,2024-02-20 12:48:38.432026688,2024,2,Q1,Austria,Brussels,Motorcycles,Petrol,Retail,Direct Sales,Global Auto,Meera,10,16109.73,161097.27,5.6,9021.45,152075.82,136476.12,15599.71,10.26,12.0,18249.1,7632.16,0,4.3,9,UPI
ORD202400085,2024-02-21 03:25:22.268557130,2024,2,Q1,Germany,Stockholm,Motorcycles,Diesel,Retail,Online,AutoMax,Ananya,12,33966.18,407594.14,17.3,70513.79,337080.35,258101.93,78978.42,23.43,10.0,33708.04,6003.66,0,4.0,15,UPI
ORD202400086,2024-02-21 18:02:06.105087572,2024,2,Q1,Singapore,Sydney,Motorcycles,Diesel,Corporate,Direct Sales,Global Auto,Arun,4,17391.83,69567.33,5.9,4104.47,65462.85,50480.5,14982.35,22.89,18.0,11783.31,1620.84,0,5.0,14,Credit Card
ORD202400087,2024-02-22 08:38:49.941618015,2024,2,Q1,France,Helsinki,Motorcycles,Hybrid,Retail,Online,Global Auto,Priya,4,23539.46,94157.84,10.0,9415.78,84742.06,64370.7,20371.36,24.04,8.0,6779.36,3443.97,1,4.0,9,Cash
ORD202400088,2024-02-22 23:15:33.778148457,2024,2,Q1,Australia,Rome,Planes,Diesel,Fleet,Online,AutoMax,Ananya,1,108802.46,108802.46,7.4,8051.38,100751.08,69762.95,30988.13,30.76,10.0,10075.11,1700.88,0,3.9,13,Credit Card
ORD202400089,2024-02-23 13:52:17.614678899,2024,2,Q1,Denmark,Rome,Classic Cars,Petrol,Corporate,Direct Sales,Global Auto,Ananya,3,32821.89,98465.68,8.4,8271.12,90194.57,69703.02,20491.54,22.72,18.0,16235.02,3720.92,1,4.2,4,UPI
ORD202400090,2024-02-24 04:29:01.451209341,2024,2,Q1,Singapore,Toronto,Trains,Petrol,Retail,Direct Sales,Elite Cars,Sofia,5,48806.62,244033.11,11.1,27087.68,216945.44,161038.2,55907.23,25.77,12.0,26033.45,7183.24,0,3.4,4,Cash
ORD202400091,2024-02-24 19:05:45.287739783,2024,2,Q1,USA,Zurich,Ships,Electric,Retail,Dealer,Prime Motors,Sneha,3,192867.59,578602.78,11.4,65960.72,512642.07,397209.01,115433.06,22.52,18.0,92275.57,19869.62,1,4.2,9,Credit Card
ORD202400092,2024-02-25 09:42:29.124270225,2024,2,Q1,Switzerland,Copenhagen,Trucks and Buses,Hybrid,Retail,Direct Sales,Global Auto,Priya,4,47884.39,191537.56,12.0,22984.51,168553.05,151139.99,17413.06,10.33,12.0,20226.37,8058.36,1,3.7,14,Credit Card
ORD202400093,2024-02-26 00:19:12.960800667,2024,2,Q1,Singapore,Sydney,Trains,Diesel,Government,Distributor,AutoMax,Ananya,12,35737.66,428851.87,2.5,10721.3,418130.57,327754.89,90375.68,21.61,18.0,75263.5,14960.04,1,5.0,3,Bank Transfer
ORD202400094,2024-02-26 14:55:56.797331109,2024,2,Q1,Singapore,Vienna,Trucks and Buses,Petrol,Fleet,Online,City Motors,Vikram,4,64733.48,258933.92,2.9,7509.08,251424.84,179029.0,72395.84,28.79,8.0,20113.99,9035.41,1,3.8,2,Cash
ORD202400095,2024-02-27 05:32:40.633861551,2024,2,Q1,Switzerland,Toronto,Classic Cars,Petrol,Government,Dealer,City Motors,Sneha,13,54996.26,714951.38,14.3,102238.05,612713.34,521766.04,90947.29,14.84,5.0,30635.67,22282.15,0,3.7,8,Finance
ORD202400096,2024-02-27 20:09:24.470391993,2024,2,Q1,France,Madrid,Trucks and Buses,Petrol,Retail,Online,Global Auto,Karthik,5,93196.11,465980.54,14.8,68965.12,397015.42,306351.48,90663.95,22.84,8.0,31761.23,20080.98,0,5.0,10,Bank Transfer
